Unique Product Identifier	Manufacturer	Product Name	Description	Price	Click-out URL	NexTag Product Cat.	Image URL	Stock Status	Product Condition	Ground Shipping	Weight	Promo Type	Promo Text	List Price	Coupon Code Discount	Coupon URL Discount	Cost-per-Click	Manufacturer Part Number	UPC
INK-HP-C4871A	HP	Hewlett Packard HP 80 C4871A Black Ink Cartridge	Replacement for Hewlett Packard (HP) C4871A (HP 80) Pigment Black Ink Cartridge - 350ml	54.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4871A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4871A.jpg	Yes	New	0.00	3	free shipping	Free Shipping on orders over $50.00	99.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4871A	
INK-HP-C4906AN	HP	HP 940XL High Yield Black Ink cartridge	Replacement for Hewlett Packard C4906AN (HP 940XL High Yield Black) Ink Cartridge with working Ink Indicator Chip	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4906AN&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4906AN.jpg	Yes	New	3.99	0.255	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4906AN	884420334002
INK-HP-C4907AN	HP	HP 940XL High Yield Cyan Ink cartridge	Replacement for Hewlett Packard C4907AN (HP 940XL High Yield Cyan) Ink Cartridge with working Ink Indicator Chip	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4907AN&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4907AN.jpg	Yes	New	3.99	0.141875	free shipping	Free Shipping on orders over $50.00	22.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4907AN	884420334033
INK-HP-C4908AN	HP	HP 940XL High Yield Magenta Ink cartridge	Replacement for Hewlett Packard C4908AN (HP 940XL High Yield Magenta) Ink Cartridge with working Ink Indicator Chip	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4908AN&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4908AN.jpg	Yes	New	3.99	0.14125	free shipping	Free Shipping on orders over $50.00	22.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4908AN	884420334026
INK-HP-C4909AN	HP	HP 940XL High Yield Yellow Ink cartridge	Replacement for Hewlett Packard C4909AN (HP 940XL High Yield Yellow) Ink Cartridge with working Ink Indicator Chip	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4909AN&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4909AN.jpg	Yes	New	3.99	0.14125	free shipping	Free Shipping on orders over $50.00	22.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4909AN	884420334033
INK-HP-C4911A	HP	Hewlett Packard (HP 82) Cyan Ink cartridge	Replacement for Hewlett Packard (HP) C4911A (HP 82) Cyan Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4911A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4911A.jpg	Yes	New	3.99	0.255625	free shipping	Free Shipping on orders over $50.00	43.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4911A	725184272707
INK-HP-C4912A	HP	Hewlett Packard (HP 82) Magenta Ink cartridge	Replacement for Hewlett Packard (HP) C4912A (HP 82) Magenta Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4912A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4912A.jpg	Yes	New	3.99	0.255	free shipping	Free Shipping on orders over $50.00	43.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4912A	725184272714
INK-HP-C4913A	HP	Hewlett Packard (HP 82) Yellow Ink cartridge	Replacement for Hewlett Packard (HP ) C4913A (HP 82) Yellow Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4913A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4913A.jpg	Yes	New	3.99	0.265625	free shipping	Free Shipping on orders over $50.00	43.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4913A	725184272721
INK-HP-C4930A	HP	Hewlett Packard HP 81 C4930A Black Ink Cartridge	Replacement for Hewlett Packard (HP) C4930A (HP 81) Dye Black Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4930A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4930A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4930A	025184252564
INK-HP-C4931A	HP	Hewlett Packard HP 81 C4931A Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4931A (HP 81) Dye Cyan Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4931A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4931A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4931A	025184252571
INK-HP-C4932A	HP	Hewlett Packard HP 81 C4932A Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4932A (HP 81) Dye Magenta Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4932A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4932A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4932A	025184252588
INK-HP-C4933A	HP	Hewlett Packard HP 81 C4933A Yellow Ink Cartridge	Replacement for Hewlett Packard (HP) C4933A (HP 81) Dye Yellow Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4933A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4933A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4933A	025184252595
INK-HP-C4934A	HP	HP 81 C4934A Light Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4934A (HP 81) Dye Light Cyan Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4934A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4934A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4934A	025184252601
INK-HP-C4935A	HP	HP 81 C4935A Light Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4935A (HP 81) Dye Light Magenta Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4935A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4935A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4935A	025184252618
INK-HP-C4940A	HP	Hewlett Packard HP 83 C4940A Black Ink Cartridge	Replacement for Hewlett Packard (HP) C4940A (HP 83) Pigment Black Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4940A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4940A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4940A	
INK-HP-C4941A	HP	Hewlett Packard HP 83 C4941A Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4941A (HP 83) Pigment Cyan Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4941A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4941A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4941A	
INK-HP-C4942A	HP	Hewlett Packard HP 83 C4942A Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4942A (HP 83) Pigment Magenta Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4942A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4942A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4942A	
INK-HP-C4943A	HP	Hewlett Packard HP 83 C4943A Yellow Ink Cartridge	Replacement for Hewlett Packard (HP) C4943A (HP 83) Pigment Yellow Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4943A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4943A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4943A	
INK-HP-C4944A	HP	HP 83 C4944A Light Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4944A (HP 83) Pigment Light Cyan Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4944A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4944A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4944A	
INK-HP-C4945A	HP	HP 83 C4945A Light Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4945A (HP 83) Pigment Light Magenta Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4945A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4945A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C4945A	
INK-HP-C5010AN	HP	Hewlett Packard (HP 14) Color Ink cartridge	Replacement for Hewlett Packard C5010DN / C5010AN (HP 14 Tri Color) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5010AN&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5010AN.jpg	Yes	New	3.99	0.183125	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5010AN	725184712500
INK-HP-C5011AN	HP	Hewlett Packard (HP 14) Black Ink cartridge	Replacement for Hewlett Packard C5011DN / C5011AN (HP 14 Black) Ink Cartridge	6.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5011AN&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5011AN.jpg	Yes	New	3.99	0.195625	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5011AN	725184712647
INK-HP-C5016A	HP	Hewlett Packard (HP 84) Black Ink cartridge	Replacement for Hewlett Packard C5016A (HP 84 Black) Ink Cartridge	11.9500	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5016A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5016A.jpg	Yes	New	3.99	0.2675	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5016A	725184651571
INK-HP-C5017A	HP	Hewlett Packard (HP 84) Lt Cyan Ink cartridge	Replacement for Hewlett Packard C5017A (HP 84 Light Cyan) Ink Cartridge	11.9500	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5017A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5017A.jpg	Yes	New	3.99	0.275	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5017A	725184651588
INK-HP-C5018A	HP	Hewlett Packard (HP 84) Lt Magenta Ink cartridge	Replacement for Hewlett Packard C5018A (HP 84 Light Magenta) Ink Cartridge	11.9500	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5018A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5018A.jpg	Yes	New	3.99	0.2725	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5018A	
INK-HP-C5058A	HP	HP 90 C5058A SY Black Ink Cartridge	Replacement for Hewlett Packard (HP) C5058A (HP 90) Standard Yield Pigment Black Ink Cartridge - 400ml	89.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5058A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5058A.jpg	Yes	New	0.00	3	free shipping	Free Shipping on orders over $50.00	139.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5058A	
INK-HP-C5059A	HP	HP 90 C5059A HY Black Ink Cartridge	Replacement for Hewlett Packard (HP) C5059A (HP 90) High Yield Pigment Black Ink Cartridge - 775ml	94.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5059A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5059A.jpg	Yes	New	0.00	5	free shipping	Free Shipping on orders over $50.00	175.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5059A	
INK-HP-C5061A	HP	HP 90 C5061A HY Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C5061A (HP 90) High Yield Cyan Ink Cartridge - 400ml	94.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5061A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5061A.jpg	Yes	New	0.00	1.1875	free shipping	Free Shipping on orders over $50.00	175.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5061A	
INK-HP-C5063A	HP	HP 90 C5063A HY Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C5063A (HP 90) High Yield Magenta Ink Cartridge - 400ml	94.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5063A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5063A.jpg	Yes	New	0.00	1.15	free shipping	Free Shipping on orders over $50.00	175.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5063A	
INK-HP-C5065A	HP	HP 90 C5065A HY Yellow Ink Cartridge	Replacement for Hewlett Packard (HP) C5065A (HP 90) High Yield Yellow Ink Cartridge - 400ml	94.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5065A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5065A.jpg	Yes	New	0.00	1.2	free shipping	Free Shipping on orders over $50.00	175.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C5065A	
INK-HP-C6168A	HP	Hewlett Packard C6168A Red Ink Cartridge	Replacement Hewlett Packard (HP) C6168A Spot Color Red Ink Cartridge for Industrial Printing on Non-Porous Substrates	15.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6168A&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300198 : Computers / Computer Accessories / Toner & Inkjet Cartridges / Others	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6168A.jpg	Yes	New	3.99	0.295	free shipping	Free Shipping on orders over $50.00	89.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.40	C6168A	
